date;dish_name;quantity
20/01/2015;The Sicilian Pizza;7
20/01/2015;The Soppressata Pizza;6
20/01/2015;The Southwest Chicken Pizza;5
20/01/2015;The Spicy Italian Pizza;7
20/01/2015;The Spinach Pesto Pizza;1
20/01/2015;The Spinach Supreme Pizza;6
20/01/2015;The Spinach and Feta Pizza;2
20/01/2015;The Thai Chicken Pizza;5
20/01/2015;The Vegetables + Vegetables Pizza;5
21/01/2015;The Barbecue Chicken Pizza;4
21/01/2015;The Big Meat Pizza;5
21/01/2015;The Brie Carre Pizza;1
21/01/2015;The Calabrese Pizza;3
21/01/2015;The California Chicken Pizza;8
21/01/2015;The Chicken Alfredo Pizza;2
21/01/2015;The Chicken Pesto Pizza;3
21/01/2015;The Classic Deluxe Pizza;3
21/01/2015;The Five Cheese Pizza;3
21/01/2015;The Four Cheese Pizza;7
21/01/2015;The Greek Pizza;2
21/01/2015;The Green Garden Pizza;2
21/01/2015;The Hawaiian Pizza;6
21/01/2015;The Italian Capocollo Pizza;6
21/01/2015;The Italian Supreme Pizza;4
21/01/2015;The Italian Vegetables Pizza;4
21/01/2015;The Mediterranean Pizza;3
21/01/2015;The Mexicana Pizza;1
21/01/2015;The Napolitana Pizza;4
21/01/2015;The Pepper Salami Pizza;4
21/01/2015;The Pepperoni Pizza;8
21/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
21/01/2015;The Prosciutto and Arugula Pizza;3
21/01/2015;The Sicilian Pizza;8
21/01/2015;The Soppressata Pizza;2
21/01/2015;The Southwest Chicken Pizza;2
21/01/2015;The Spicy Italian Pizza;3
21/01/2015;The Spinach Pesto Pizza;1
21/01/2015;The Spinach Supreme Pizza;5
21/01/2015;The Spinach and Feta Pizza;4
21/01/2015;The Thai Chicken Pizza;7
21/01/2015;The Vegetables + Vegetables Pizza;8
22/01/2015;The Barbecue Chicken Pizza;9
22/01/2015;The Big Meat Pizza;4
22/01/2015;The Brie Carre Pizza;2
22/01/2015;The Calabrese Pizza;2
22/01/2015;The California Chicken Pizza;6
22/01/2015;The Chicken Alfredo Pizza;3
22/01/2015;The Chicken Pesto Pizza;5
22/01/2015;The Classic Deluxe Pizza;11
22/01/2015;The Five Cheese Pizza;7
22/01/2015;The Four Cheese Pizza;4
22/01/2015;The Greek Pizza;6
22/01/2015;The Green Garden Pizza;0
22/01/2015;The Hawaiian Pizza;9
22/01/2015;The Italian Capocollo Pizza;0
22/01/2015;The Italian Supreme Pizza;6
22/01/2015;The Italian Vegetables Pizza;6
22/01/2015;The Mediterranean Pizza;3
22/01/2015;The Mexicana Pizza;4
22/01/2015;The Napolitana Pizza;6
22/01/2015;The Pepper Salami Pizza;2
22/01/2015;The Pepperoni Pizza;10
22/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
22/01/2015;The Prosciutto and Arugula Pizza;1
22/01/2015;The Sicilian Pizza;7
22/01/2015;The Soppressata Pizza;0
22/01/2015;The Southwest Chicken Pizza;6
22/01/2015;The Spicy Italian Pizza;7
22/01/2015;The Spinach Pesto Pizza;4
22/01/2015;The Spinach Supreme Pizza;1
22/01/2015;The Spinach and Feta Pizza;7
22/01/2015;The Thai Chicken Pizza;8
22/01/2015;The Vegetables + Vegetables Pizza;7
23/01/2015;The Barbecue Chicken Pizza;11
23/01/2015;The Big Meat Pizza;8
23/01/2015;The Brie Carre Pizza;0
23/01/2015;The Calabrese Pizza;1
23/01/2015;The California Chicken Pizza;6
23/01/2015;The Chicken Alfredo Pizza;2
23/01/2015;The Chicken Pesto Pizza;1
23/01/2015;The Classic Deluxe Pizza;5
23/01/2015;The Five Cheese Pizza;7
23/01/2015;The Four Cheese Pizza;12
23/01/2015;The Greek Pizza;3
23/01/2015;The Green Garden Pizza;2
23/01/2015;The Hawaiian Pizza;6
23/01/2015;The Italian Capocollo Pizza;6
23/01/2015;The Italian Supreme Pizza;4
23/01/2015;The Italian Vegetables Pizza;4
23/01/2015;The Mediterranean Pizza;1
23/01/2015;The Mexicana Pizza;6
23/01/2015;The Napolitana Pizza;7
23/01/2015;The Pepper Salami Pizza;6
23/01/2015;The Pepperoni Pizza;9
23/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;7
23/01/2015;The Prosciutto and Arugula Pizza;6
23/01/2015;The Sicilian Pizza;5
23/01/2015;The Soppressata Pizza;2
23/01/2015;The Southwest Chicken Pizza;5
23/01/2015;The Spicy Italian Pizza;5
23/01/2015;The Spinach Pesto Pizza;2
23/01/2015;The Spinach Supreme Pizza;0
23/01/2015;The Spinach and Feta Pizza;3
23/01/2015;The Thai Chicken Pizza;7
23/01/2015;The Vegetables + Vegetables Pizza;3
24/01/2015;The Barbecue Chicken Pizza;5
24/01/2015;The Big Meat Pizza;4
24/01/2015;The Brie Carre Pizza;2
24/01/2015;The Calabrese Pizza;2
24/01/2015;The California Chicken Pizza;6
24/01/2015;The Chicken Alfredo Pizza;2
24/01/2015;The Chicken Pesto Pizza;2
24/01/2015;The Classic Deluxe Pizza;8
24/01/2015;The Five Cheese Pizza;6
24/01/2015;The Four Cheese Pizza;2
24/01/2015;The Greek Pizza;3
24/01/2015;The Green Garden Pizza;4
24/01/2015;The Hawaiian Pizza;5
24/01/2015;The Italian Capocollo Pizza;3
24/01/2015;The Italian Supreme Pizza;9
24/01/2015;The Italian Vegetables Pizza;3
24/01/2015;The Mediterranean Pizza;2
24/01/2015;The Mexicana Pizza;7
24/01/2015;The Napolitana Pizza;5
24/01/2015;The Pepper Salami Pizza;6
24/01/2015;The Pepperoni Pizza;3
24/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
24/01/2015;The Prosciutto and Arugula Pizza;10
24/01/2015;The Sicilian Pizza;6
24/01/2015;The Soppressata Pizza;3
24/01/2015;The Southwest Chicken Pizza;2
24/01/2015;The Spicy Italian Pizza;2
24/01/2015;The Spinach Pesto Pizza;5
24/01/2015;The Spinach Supreme Pizza;4
24/01/2015;The Spinach and Feta Pizza;3
24/01/2015;The Thai Chicken Pizza;10
24/01/2015;The Vegetables + Vegetables Pizza;5
25/01/2015;The Barbecue Chicken Pizza;8
25/01/2015;The Big Meat Pizza;6
25/01/2015;The Brie Carre Pizza;3
25/01/2015;The Calabrese Pizza;3
25/01/2015;The California Chicken Pizza;3
25/01/2015;The Chicken Alfredo Pizza;2
25/01/2015;The Chicken Pesto Pizza;1
25/01/2015;The Classic Deluxe Pizza;2
25/01/2015;The Five Cheese Pizza;1
25/01/2015;The Four Cheese Pizza;6
25/01/2015;The Greek Pizza;3
25/01/2015;The Green Garden Pizza;0
25/01/2015;The Hawaiian Pizza;4
25/01/2015;The Italian Capocollo Pizza;1
25/01/2015;The Italian Supreme Pizza;0
25/01/2015;The Italian Vegetables Pizza;1
25/01/2015;The Mediterranean Pizza;3
25/01/2015;The Mexicana Pizza;6
25/01/2015;The Napolitana Pizza;6
25/01/2015;The Pepper Salami Pizza;3
25/01/2015;The Pepperoni Pizza;5
25/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
25/01/2015;The Prosciutto and Arugula Pizza;6
25/01/2015;The Sicilian Pizza;3
25/01/2015;The Soppressata Pizza;2
25/01/2015;The Southwest Chicken Pizza;3
25/01/2015;The Spicy Italian Pizza;3
25/01/2015;The Spinach Pesto Pizza;2
25/01/2015;The Spinach Supreme Pizza;1
25/01/2015;The Spinach and Feta Pizza;5
25/01/2015;The Thai Chicken Pizza;4
25/01/2015;The Vegetables + Vegetables Pizza;4
26/01/2015;The Barbecue Chicken Pizza;2
26/01/2015;The Big Meat Pizza;6
26/01/2015;The Brie Carre Pizza;1
26/01/2015;The Calabrese Pizza;4
26/01/2015;The California Chicken Pizza;6
26/01/2015;The Chicken Alfredo Pizza;2
26/01/2015;The Chicken Pesto Pizza;1
26/01/2015;The Classic Deluxe Pizza;4
26/01/2015;The Five Cheese Pizza;4
26/01/2015;The Four Cheese Pizza;5
26/01/2015;The Greek Pizza;6
26/01/2015;The Green Garden Pizza;3
26/01/2015;The Hawaiian Pizza;4
26/01/2015;The Italian Capocollo Pizza;2
26/01/2015;The Italian Supreme Pizza;5
26/01/2015;The Italian Vegetables Pizza;3
26/01/2015;The Mediterranean Pizza;3
26/01/2015;The Mexicana Pizza;1
26/01/2015;The Napolitana Pizza;2
26/01/2015;The Pepper Salami Pizza;3
26/01/2015;The Pepperoni Pizza;8
26/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
26/01/2015;The Prosciutto and Arugula Pizza;3
26/01/2015;The Sicilian Pizza;6
26/01/2015;The Soppressata Pizza;1
26/01/2015;The Southwest Chicken Pizza;5
26/01/2015;The Spicy Italian Pizza;3
26/01/2015;The Spinach Pesto Pizza;5
26/01/2015;The Spinach Supreme Pizza;1
26/01/2015;The Spinach and Feta Pizza;3
26/01/2015;The Thai Chicken Pizza;7
26/01/2015;The Vegetables + Vegetables Pizza;2
27/01/2015;The Barbecue Chicken Pizza;5
27/01/2015;The Big Meat Pizza;3
27/01/2015;The Brie Carre Pizza;2
27/01/2015;The Calabrese Pizza;3
27/01/2015;The California Chicken Pizza;5
27/01/2015;The Chicken Alfredo Pizza;3
27/01/2015;The Chicken Pesto Pizza;2
27/01/2015;The Classic Deluxe Pizza;5
27/01/2015;The Five Cheese Pizza;2
27/01/2015;The Four Cheese Pizza;5
27/01/2015;The Greek Pizza;7
27/01/2015;The Green Garden Pizza;1
27/01/2015;The Hawaiian Pizza;9
27/01/2015;The Italian Capocollo Pizza;11
27/01/2015;The Italian Supreme Pizza;1
27/01/2015;The Italian Vegetables Pizza;4
27/01/2015;The Mediterranean Pizza;3
27/01/2015;The Mexicana Pizza;5
27/01/2015;The Napolitana Pizza;7
27/01/2015;The Pepper Salami Pizza;5
27/01/2015;The Pepperoni Pizza;9
27/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
27/01/2015;The Prosciutto and Arugula Pizza;7
27/01/2015;The Sicilian Pizza;3
27/01/2015;The Soppressata Pizza;6
27/01/2015;The Southwest Chicken Pizza;7
27/01/2015;The Spicy Italian Pizza;4
27/01/2015;The Spinach Pesto Pizza;1
27/01/2015;The Spinach Supreme Pizza;4
27/01/2015;The Spinach and Feta Pizza;6
27/01/2015;The Thai Chicken Pizza;6
27/01/2015;The Vegetables + Vegetables Pizza;5
28/01/2015;The Barbecue Chicken Pizza;11
28/01/2015;The Big Meat Pizza;6
28/01/2015;The Brie Carre Pizza;2
28/01/2015;The Calabrese Pizza;1
28/01/2015;The California Chicken Pizza;4
28/01/2015;The Chicken Alfredo Pizza;2
28/01/2015;The Chicken Pesto Pizza;2
28/01/2015;The Classic Deluxe Pizza;8
28/01/2015;The Five Cheese Pizza;2
28/01/2015;The Four Cheese Pizza;2
28/01/2015;The Greek Pizza;3
28/01/2015;The Green Garden Pizza;2
28/01/2015;The Hawaiian Pizza;7
28/01/2015;The Italian Capocollo Pizza;4
28/01/2015;The Italian Supreme Pizza;3
28/01/2015;The Italian Vegetables Pizza;3
28/01/2015;The Mediterranean Pizza;0
28/01/2015;The Mexicana Pizza;4
28/01/2015;The Napolitana Pizza;5
28/01/2015;The Pepper Salami Pizza;3
28/01/2015;The Pepperoni Pizza;5
28/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
28/01/2015;The Prosciutto and Arugula Pizza;1
28/01/2015;The Sicilian Pizza;8
28/01/2015;The Soppressata Pizza;3
28/01/2015;The Southwest Chicken Pizza;3
28/01/2015;The Spicy Italian Pizza;6
28/01/2015;The Spinach Pesto Pizza;1
28/01/2015;The Spinach Supreme Pizza;0
28/01/2015;The Spinach and Feta Pizza;6
28/01/2015;The Thai Chicken Pizza;4
28/01/2015;The Vegetables + Vegetables Pizza;4
29/01/2015;The Barbecue Chicken Pizza;9
29/01/2015;The Big Meat Pizza;1
29/01/2015;The Brie Carre Pizza;1
29/01/2015;The Calabrese Pizza;2
29/01/2015;The California Chicken Pizza;7
29/01/2015;The Chicken Alfredo Pizza;1
29/01/2015;The Chicken Pesto Pizza;4
29/01/2015;The Classic Deluxe Pizza;2
29/01/2015;The Five Cheese Pizza;6
29/01/2015;The Four Cheese Pizza;4
29/01/2015;The Greek Pizza;3
29/01/2015;The Green Garden Pizza;0
29/01/2015;The Hawaiian Pizza;4
29/01/2015;The Italian Capocollo Pizza;5
29/01/2015;The Italian Supreme Pizza;5
29/01/2015;The Italian Vegetables Pizza;3
29/01/2015;The Mediterranean Pizza;3
29/01/2015;The Mexicana Pizza;7
29/01/2015;The Napolitana Pizza;2
29/01/2015;The Pepper Salami Pizza;4
29/01/2015;The Pepperoni Pizza;8
29/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
29/01/2015;The Prosciutto and Arugula Pizza;5
29/01/2015;The Sicilian Pizza;7
29/01/2015;The Soppressata Pizza;2
29/01/2015;The Southwest Chicken Pizza;4
29/01/2015;The Spicy Italian Pizza;4
29/01/2015;The Spinach Pesto Pizza;3
29/01/2015;The Spinach Supreme Pizza;0
29/01/2015;The Spinach and Feta Pizza;1
29/01/2015;The Thai Chicken Pizza;5
29/01/2015;The Vegetables + Vegetables Pizza;4
30/01/2015;The Barbecue Chicken Pizza;10
30/01/2015;The Big Meat Pizza;3
30/01/2015;The Brie Carre Pizza;1
30/01/2015;The Calabrese Pizza;3
30/01/2015;The California Chicken Pizza;8
30/01/2015;The Chicken Alfredo Pizza;6
30/01/2015;The Chicken Pesto Pizza;2
30/01/2015;The Classic Deluxe Pizza;12
30/01/2015;The Five Cheese Pizza;3
30/01/2015;The Four Cheese Pizza;8
30/01/2015;The Greek Pizza;4
30/01/2015;The Green Garden Pizza;2
30/01/2015;The Hawaiian Pizza;5
30/01/2015;The Italian Capocollo Pizza;4
30/01/2015;The Italian Supreme Pizza;5
30/01/2015;The Italian Vegetables Pizza;7
30/01/2015;The Mediterranean Pizza;2
30/01/2015;The Mexicana Pizza;5
30/01/2015;The Napolitana Pizza;1
30/01/2015;The Pepper Salami Pizza;4
30/01/2015;The Pepperoni Pizza;4
30/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;1
30/01/2015;The Prosciutto and Arugula Pizza;6
30/01/2015;The Sicilian Pizza;5
30/01/2015;The Soppressata Pizza;2
30/01/2015;The Southwest Chicken Pizza;2
30/01/2015;The Spicy Italian Pizza;4
30/01/2015;The Spinach Pesto Pizza;3
30/01/2015;The Spinach Supreme Pizza;6
30/01/2015;The Spinach and Feta Pizza;2
30/01/2015;The Thai Chicken Pizza;6
30/01/2015;The Vegetables + Vegetables Pizza;2
31/01/2015;The Barbecue Chicken Pizza;4
31/01/2015;The Big Meat Pizza;8
31/01/2015;The Brie Carre Pizza;1
31/01/2015;The Calabrese Pizza;3
31/01/2015;The California Chicken Pizza;8
31/01/2015;The Chicken Alfredo Pizza;2
31/01/2015;The Chicken Pesto Pizza;2
31/01/2015;The Classic Deluxe Pizza;5
31/01/2015;The Five Cheese Pizza;3
31/01/2015;The Four Cheese Pizza;8
31/01/2015;The Greek Pizza;4
31/01/2015;The Green Garden Pizza;2
31/01/2015;The Hawaiian Pizza;7
31/01/2015;The Italian Capocollo Pizza;7
31/01/2015;The Italian Supreme Pizza;5
31/01/2015;The Italian Vegetables Pizza;3
31/01/2015;The Mediterranean Pizza;1
31/01/2015;The Mexicana Pizza;5
31/01/2015;The Napolitana Pizza;7
31/01/2015;The Pepper Salami Pizza;6
31/01/2015;The Pepperoni Pizza;5
31/01/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
31/01/2015;The Prosciutto and Arugula Pizza;3
31/01/2015;The Sicilian Pizza;9
31/01/2015;The Soppressata Pizza;5
31/01/2015;The Southwest Chicken Pizza;2
31/01/2015;The Spicy Italian Pizza;5
31/01/2015;The Spinach Pesto Pizza;0
31/01/2015;The Spinach Supreme Pizza;5
31/01/2015;The Spinach and Feta Pizza;3
31/01/2015;The Thai Chicken Pizza;4
31/01/2015;The Vegetables + Vegetables Pizza;10
01/02/2015;The Barbecue Chicken Pizza;12
01/02/2015;The Big Meat Pizza;9
01/02/2015;The Brie Carre Pizza;3
01/02/2015;The Calabrese Pizza;7
01/02/2015;The California Chicken Pizza;15
01/02/2015;The Chicken Alfredo Pizza;3
01/02/2015;The Chicken Pesto Pizza;2
01/02/2015;The Classic Deluxe Pizza;13
01/02/2015;The Five Cheese Pizza;5
01/02/2015;The Four Cheese Pizza;6
01/02/2015;The Greek Pizza;4
01/02/2015;The Green Garden Pizza;3
01/02/2015;The Hawaiian Pizza;7
01/02/2015;The Italian Capocollo Pizza;5
01/02/2015;The Italian Supreme Pizza;8
01/02/2015;The Italian Vegetables Pizza;4
01/02/2015;The Mediterranean Pizza;0
01/02/2015;The Mexicana Pizza;6
01/02/2015;The Napolitana Pizza;7
01/02/2015;The Pepper Salami Pizza;6
01/02/2015;The Pepperoni Pizza;10
01/02/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
01/02/2015;The Prosciutto and Arugula Pizza;6
01/02/2015;The Sicilian Pizza;5
01/02/2015;The Soppressata Pizza;3
01/02/2015;The Southwest Chicken Pizza;9
01/02/2015;The Spicy Italian Pizza;9
01/02/2015;The Spinach Pesto Pizza;5
01/02/2015;The Spinach Supreme Pizza;3
01/02/2015;The Spinach and Feta Pizza;4
01/02/2015;The Thai Chicken Pizza;8
01/02/2015;The Vegetables + Vegetables Pizza;1
02/02/2015;The Barbecue Chicken Pizza;6
02/02/2015;The Big Meat Pizza;6
02/02/2015;The Brie Carre Pizza;1
02/02/2015;The Calabrese Pizza;5
02/02/2015;The California Chicken Pizza;7
02/02/2015;The Chicken Alfredo Pizza;6
02/02/2015;The Chicken Pesto Pizza;3
02/02/2015;The Classic Deluxe Pizza;3
02/02/2015;The Five Cheese Pizza;4
02/02/2015;The Four Cheese Pizza;3
02/02/2015;The Greek Pizza;2
02/02/2015;The Green Garden Pizza;1
02/02/2015;The Hawaiian Pizza;8
02/02/2015;The Italian Capocollo Pizza;7
02/02/2015;The Italian Supreme Pizza;3
02/02/2015;The Italian Vegetables Pizza;2
02/02/2015;The Mediterranean Pizza;2
02/02/2015;The Mexicana Pizza;6
02/02/2015;The Napolitana Pizza;1
02/02/2015;The Pepper Salami Pizza;5
02/02/2015;The Pepperoni Pizza;10
02/02/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
02/02/2015;The Prosciutto and Arugula Pizza;4
02/02/2015;The Sicilian Pizza;4
02/02/2015;The Soppressata Pizza;3
02/02/2015;The Southwest Chicken Pizza;2
02/02/2015;The Spicy Italian Pizza;6
02/02/2015;The Spinach Pesto Pizza;3
02/02/2015;The Spinach Supreme Pizza;5
02/02/2015;The Spinach and Feta Pizza;5
02/02/2015;The Thai Chicken Pizza;8
02/02/2015;The Vegetables + Vegetables Pizza;10
03/02/2015;The Barbecue Chicken Pizza;8
03/02/2015;The Big Meat Pizza;9
03/02/2015;The Brie Carre Pizza;2
03/02/2015;The Calabrese Pizza;6
03/02/2015;The California Chicken Pizza;6
03/02/2015;The Chicken Alfredo Pizza;3
03/02/2015;The Chicken Pesto Pizza;2
03/02/2015;The Classic Deluxe Pizza;3
03/02/2015;The Five Cheese Pizza;4
03/02/2015;The Four Cheese Pizza;11
03/02/2015;The Greek Pizza;7
03/02/2015;The Green Garden Pizza;4
03/02/2015;The Hawaiian Pizza;2
03/02/2015;The Italian Capocollo Pizza;8
03/02/2015;The Italian Supreme Pizza;3
03/02/2015;The Italian Vegetables Pizza;5
03/02/2015;The Mediterranean Pizza;1
03/02/2015;The Mexicana Pizza;2
03/02/2015;The Napolitana Pizza;3
03/02/2015;The Pepper Salami Pizza;6
03/02/2015;The Pepperoni Pizza;9
03/02/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
03/02/2015;The Prosciutto and Arugula Pizza;3
03/02/2015;The Sicilian Pizza;5
03/02/2015;The Soppressata Pizza;4
03/02/2015;The Southwest Chicken Pizza;5
03/02/2015;The Spicy Italian Pizza;6
03/02/2015;The Spinach Pesto Pizza;2
03/02/2015;The Spinach Supreme Pizza;5
03/02/2015;The Spinach and Feta Pizza;7
03/02/2015;The Thai Chicken Pizza;4
03/02/2015;The Vegetables + Vegetables Pizza;9
04/02/2015;The Barbecue Chicken Pizza;10
04/02/2015;The Big Meat Pizza;4
04/02/2015;The Brie Carre Pizza;3
04/02/2015;The Calabrese Pizza;1
04/02/2015;The California Chicken Pizza;6
04/02/2015;The Chicken Alfredo Pizza;3
04/02/2015;The Chicken Pesto Pizza;2
04/02/2015;The Classic Deluxe Pizza;5
04/02/2015;The Five Cheese Pizza;6
04/02/2015;The Four Cheese Pizza;6
04/02/2015;The Greek Pizza;2
04/02/2015;The Green Garden Pizza;1
04/02/2015;The Hawaiian Pizza;8
04/02/2015;The Italian Capocollo Pizza;7
04/02/2015;The Italian Supreme Pizza;9
04/02/2015;The Italian Vegetables Pizza;5
04/02/2015;The Mediterranean Pizza;3
04/02/2015;The Mexicana Pizza;7
04/02/2015;The Napolitana Pizza;3
04/02/2015;The Pepper Salami Pizza;2
04/02/2015;The Pepperoni Pizza;7
04/02/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
04/02/2015;The Prosciutto and Arugula Pizza;1
04/02/2015;The Sicilian Pizza;2
04/02/2015;The Soppressata Pizza;1
04/02/2015;The Southwest Chicken Pizza;6
04/02/2015;The Spicy Italian Pizza;7
04/02/2015;The Spinach Pesto Pizza;0
04/02/2015;The Spinach Supreme Pizza;4
04/02/2015;The Spinach and Feta Pizza;5
04/02/2015;The Thai Chicken Pizza;2
04/02/2015;The Vegetables + Vegetables Pizza;4
05/02/2015;The Barbecue Chicken Pizza;6
05/02/2015;The Big Meat Pizza;4
05/02/2015;The Brie Carre Pizza;3
05/02/2015;The Calabrese Pizza;3
05/02/2015;The California Chicken Pizza;6
05/02/2015;The Chicken Alfredo Pizza;1
05/02/2015;The Chicken Pesto Pizza;1
05/02/2015;The Classic Deluxe Pizza;8
05/02/2015;The Five Cheese Pizza;2
05/02/2015;The Four Cheese Pizza;6
05/02/2015;The Greek Pizza;3
05/02/2015;The Green Garden Pizza;3
05/02/2015;The Hawaiian Pizza;9
05/02/2015;The Italian Capocollo Pizza;6
05/02/2015;The Italian Supreme Pizza;8
05/02/2015;The Italian Vegetables Pizza;0
05/02/2015;The Mediterranean Pizza;1
05/02/2015;The Mexicana Pizza;3
05/02/2015;The Napolitana Pizza;5
05/02/2015;The Pepper Salami Pizza;4
05/02/2015;The Pepperoni Pizza;8
05/02/2015;The Pepperoni, Mushroom, and Peppers Pizza;1
05/02/2015;The Prosciutto and Arugula Pizza;5
05/02/2015;The Sicilian Pizza;8
05/02/2015;The Soppressata Pizza;3
05/02/2015;The Southwest Chicken Pizza;8
05/02/2015;The Spicy Italian Pizza;4
05/02/2015;The Spinach Pesto Pizza;2
05/02/2015;The Spinach Supreme Pizza;3
05/02/2015;The Spinach and Feta Pizza;4
05/02/2015;The Thai Chicken Pizza;1
05/02/2015;The Vegetables + Vegetables Pizza;4
06/02/2015;The Barbecue Chicken Pizza;6
06/02/2015;The Big Meat Pizza;7
06/02/2015;The Brie Carre Pizza;2
06/02/2015;The Calabrese Pizza;6
06/02/2015;The California Chicken Pizza;7
06/02/2015;The Chicken Alfredo Pizza;2
06/02/2015;The Chicken Pesto Pizza;2
06/02/2015;The Classic Deluxe Pizza;10
06/02/2015;The Five Cheese Pizza;6
06/02/2015;The Four Cheese Pizza;4
06/02/2015;The Greek Pizza;3
06/02/2015;The Green Garden Pizza;2
06/02/2015;The Hawaiian Pizza;11
06/02/2015;The Italian Capocollo Pizza;2
06/02/2015;The Italian Supreme Pizza;6
06/02/2015;The Italian Vegetables Pizza;1
06/02/2015;The Mediterranean Pizza;4
06/02/2015;The Mexicana Pizza;1
06/02/2015;The Napolitana Pizza;7
06/02/2015;The Pepper Salami Pizza;6
06/02/2015;The Pepperoni Pizza;5
06/02/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
06/02/2015;The Prosciutto and Arugula Pizza;2
06/02/2015;The Sicilian Pizza;8
06/02/2015;The Soppressata Pizza;1
06/02/2015;The Southwest Chicken Pizza;6
06/02/2015;The Spicy Italian Pizza;6
06/02/2015;The Spinach Pesto Pizza;7
06/02/2015;The Spinach Supreme Pizza;1
06/02/2015;The Spinach and Feta Pizza;6
06/02/2015;The Thai Chicken Pizza;5
06/02/2015;The Vegetables + Vegetables Pizza;5
07/02/2015;The Barbecue Chicken Pizza;7
07/02/2015;The Big Meat Pizza;6
07/02/2015;The Brie Carre Pizza;2
07/02/2015;The Calabrese Pizza;3
07/02/2015;The California Chicken Pizza;9
07/02/2015;The Chicken Alfredo Pizza;4
07/02/2015;The Chicken Pesto Pizza;3
07/02/2015;The Classic Deluxe Pizza;8
07/02/2015;The Five Cheese Pizza;2
07/02/2015;The Four Cheese Pizza;6
07/02/2015;The Greek Pizza;4
07/02/2015;The Green Garden Pizza;3
